Filename,iP,iV,iQ,iX,P,Q,V,xi,Element,Is_Passive,Min_Real_Part,Branch_Type,Branch_ID,R,L,C,b,g_m,RMS_Rel_Error,Max_Rel_Error,Order
iP03_iV04_iQ02_iX17__P-650m_Q-500m_V+1050m_xi+6842md.csv,03,04,02,17,-0.65,-0.5,1.05,6.842,Y22,False,-0.6504594286377782,RL_Series,c,34.77769274138236,0.5030000807975741,,,,3.093848957105968e-14,3.090818338940688e-13,6
iP03_iV04_iQ02_iX17__P-650m_Q-500m_V+1050m_xi+6842md.csv,03,04,02,17,-0.65,-0.5,1.05,6.842,Y22,False,-0.6504594286377782,RL_Series,d,2518.508555220641,169.27303533338147,,,,3.093848957105968e-14,3.090818338940688e-13,6
iP03_iV04_iQ02_iX17__P-650m_Q-500m_V+1050m_xi+6842md.csv,03,04,02,17,-0.65,-0.5,1.05,6.842,Y22,False,-0.6504594286377782,RL_Series,e,30.484437618044215,2.2591723602938902,,,,3.093848957105968e-14,3.090818338940688e-13,6
iP03_iV04_iQ02_iX17__P-650m_Q-500m_V+1050m_xi+6842md.csv,03,04,02,17,-0.65,-0.5,1.05,6.842,Y22,False,-0.6504594286377782,RL_Series,f,-43437.295838192375,-4268.38660696179,,,,3.093848957105968e-14,3.090818338940688e-13,6
iP03_iV04_iQ02_iX18__P-650m_Q-500m_V+1050m_xi+7895md.csv,03,04,02,18,-0.65,-0.5,1.05,7.895,Y22,False,-0.6540929978161006,RC_Parallel,Parallel,4.772998864137231e+16,,-1.542549540847689e-22,,,3.235711082719405e-14,3.3250315000780323e-13,6
iP03_iV04_iQ02_iX18__P-650m_Q-500m_V+1050m_xi+7895md.csv,03,04,02,18,-0.65,-0.5,1.05,7.895,Y22,False,-0.6540929978161006,RL_Series,a,440.4753096975325,0.2737643008983399,,,,3.235711082719405e-14,3.3250315000780323e-13,6
iP03_iV04_iQ02_iX18__P-650m_Q-500m_V+1050m_xi+7895md.csv,03,04,02,18,-0.65,-0.5,1.05,7.895,Y22,False,-0.6540929978161006,RL_Series,b,-1.4268735542690392,-0.005730269304119651,,,,3.235711082719405e-14,3.3250315000780323e-13,6
iP03_iV04_iQ02_iX18__P-650m_Q-500m_V+1050m_xi+7895md.csv,03,04,02,18,-0.65,-0.5,1.05,7.895,Y22,False,-0.6540929978161006,RL_Series,c,29.120119606007812,0.4211729232177534,,,,3.235711082719405e-14,3.3250315000780323e-13,6
iP03_iV04_iQ02_iX18__P-650m_Q-500m_V+1050m_xi+7895md.csv,03,04,02,18,-0.65,-0.5,1.05,7.895,Y22,False,-0.6540929978161006,RL_Series,d,2128.0164347566247,143.02742775744906,,,,3.235711082719405e-14,3.3250315000780323e-13,6
iP03_iV04_iQ02_iX18__P-650m_Q-500m_V+1050m_xi+7895md.csv,03,04,02,18,-0.65,-0.5,1.05,7.895,Y22,False,-0.6540929978161006,RL_Series,e,30.70192622886388,2.2752902320366113,,,,3.235711082719405e-14,3.3250315000780323e-13,6
iP03_iV04_iQ02_iX18__P-650m_Q-500m_V+1050m_xi+7895md.csv,03,04,02,18,-0.65,-0.5,1.05,7.895,Y22,False,-0.6540929978161006,RL_Series,f,-19255.611622887824,-1892.161876580476,,,,3.235711082719405e-14,3.3250315000780323e-13,6
iP03_iV04_iQ02_iX16__P-650m_Q-500m_V+1050m_xi+5789md.csv,03,04,02,16,-0.65,-0.5,1.05,5.789,Y22,False,-0.646115157685637,RC_Parallel,Parallel,1.2714323764720013e+17,,-1.4001118499701548e-22,,,2.950047754682809e-14,3.1914157626224075e-13,6
iP03_iV04_iQ02_iX16__P-650m_Q-500m_V+1050m_xi+5789md.csv,03,04,02,16,-0.65,-0.5,1.05,5.789,Y22,False,-0.646115157685637,RL_Series,a,569.8648617633204,0.3541825206827034,,,,2.950047754682809e-14,3.1914157626224075e-13,6
iP03_iV04_iQ02_iX16__P-650m_Q-500m_V+1050m_xi+5789md.csv,03,04,02,16,-0.65,-0.5,1.05,5.789,Y22,False,-0.646115157685637,RL_Series,b,-1.4644781025942533,-0.005881287723599457,,,,2.950047754682809e-14,3.1914157626224075e-13,6
iP03_iV04_iQ02_iX16__P-650m_Q-500m_V+1050m_xi+5789md.csv,03,04,02,16,-0.65,-0.5,1.05,5.789,Y22,False,-0.646115157685637,RL_Series,c,42.61584610658944,0.6163656167266067,,,,2.950047754682809e-14,3.1914157626224075e-13,6
iP03_iV04_iQ02_iX16__P-650m_Q-500m_V+1050m_xi+5789md.csv,03,04,02,16,-0.65,-0.5,1.05,5.789,Y22,False,-0.646115157685637,RL_Series,d,3056.466451574324,205.43005496819782,,,,2.950047754682809e-14,3.1914157626224075e-13,6
iP03_iV04_iQ02_iX16__P-650m_Q-500m_V+1050m_xi+5789md.csv,03,04,02,16,-0.65,-0.5,1.05,5.789,Y22,False,-0.646115157685637,RL_Series,e,30.28970588785486,2.2447409787854857,,,,2.950047754682809e-14,3.1914157626224075e-13,6
iP03_iV04_iQ02_iX16__P-650m_Q-500m_V+1050m_xi+5789md.csv,03,04,02,16,-0.65,-0.5,1.05,5.789,Y22,False,-0.646115157685637,RL_Series,f,-1191044.6914535263,-117038.58036130565,,,,2.950047754682809e-14,3.1914157626224075e-13,6
iP03_iV04_iQ02_iX20__P-650m_Q-500m_V+1050m_xi+10000md.csv,03,04,02,20,-0.65,-0.5,1.05,10.0,Y22,False,-0.659252338123128,RC_Parallel,Parallel,6.304822042838508e+17,,-1.4502473772055034e-22,,,3.0311149535930674e-14,3.308283677804504e-13,6
iP03_iV04_iQ02_iX20__P-650m_Q-500m_V+1050m_xi+10000md.csv,03,04,02,20,-0.65,-0.5,1.05,10.0,Y22,False,-0.659252338123128,RL_Series,a,368.2311188442515,0.22886307722590704,,,,3.0311149535930674e-14,3.308283677804504e-13,6
iP03_iV04_iQ02_iX20__P-650m_Q-500m_V+1050m_xi+10000md.csv,03,04,02,20,-0.65,-0.5,1.05,10.0,Y22,False,-0.659252338123128,RL_Series,b,-1.395229220421882,-0.005603186876702606,,,,3.0311149535930674e-14,3.308283677804504e-13,6
iP03_iV04_iQ02_iX20__P-650m_Q-500m_V+1050m_xi+10000md.csv,03,04,02,20,-0.65,-0.5,1.05,10.0,Y22,False,-0.659252338123128,RL_Series,c,21.562695882189118,0.3118676633211114,,,,3.0311149535930674e-14,3.308283677804504e-13,6
iP03_iV04_iQ02_iX20__P-650m_Q-500m_V+1050m_xi+10000md.csv,03,04,02,20,-0.65,-0.5,1.05,10.0,Y22,False,-0.659252338123128,RL_Series,d,1602.121558779905,107.68118171474053,,,,3.0311149535930674e-14,3.308283677804504e-13,6
iP03_iV04_iQ02_iX20__P-650m_Q-500m_V+1050m_xi+10000md.csv,03,04,02,20,-0.65,-0.5,1.05,10.0,Y22,False,-0.659252338123128,RL_Series,e,31.207746124670486,2.3127760578049403,,,,3.0311149535930674e-14,3.308283677804504e-13,6
iP03_iV04_iQ02_iX20__P-650m_Q-500m_V+1050m_xi+10000md.csv,03,04,02,20,-0.65,-0.5,1.05,10.0,Y22,False,-0.659252338123128,RL_Series,f,-7705.489497297722,-757.183609681397,,,,3.0311149535930674e-14,3.308283677804504e-13,6
iP03_iV04_iQ02_iX19__P-650m_Q-500m_V+1050m_xi+8947md.csv,03,04,02,19,-0.65,-0.5,1.05,8.947,Y22,False,-0.657021112950226,RC_Parallel,Parallel,5.955580845951267e+16,,-1.388999435929323e-22,,,3.140241520208403e-14,2.582948376833776e-13,6
iP03_iV04_iQ02_iX19__P-650m_Q-500m_V+1050m_xi+8947md.csv,03,04,02,19,-0.65,-0.5,1.05,8.947,Y22,False,-0.657021112950226,RL_Series,a,399.69666098100123,0.24841954714784437,,,,3.140241520208403e-14,2.582948376833776e-13,6
iP03_iV04_iQ02_iX19__P-650m_Q-500m_V+1050m_xi+8947md.csv,03,04,02,19,-0.65,-0.5,1.05,8.947,Y22,False,-0.657021112950226,RL_Series,b,-1.410340268357621,-0.005663872263911715,,,,3.140241520208403e-14,2.582948376833776e-13,6
iP03_iV04_iQ02_iX19__P-650m_Q-500m_V+1050m_xi+8947md.csv,03,04,02,19,-0.65,-0.5,1.05,8.947,Y22,False,-0.657021112950226,RL_Series,c,24.864938916474696,0.35962898335493404,,,,3.140241520208403e-14,2.582948376833776e-13,6
iP03_iV04_iQ02_iX19__P-650m_Q-500m_V+1050m_xi+8947md.csv,03,04,02,19,-0.65,-0.5,1.05,8.947,Y22,False,-0.657021112950226,RL_Series,d,1832.645471904418,123.17506734883803,,,,3.140241520208403e-14,2.582948376833776e-13,6
iP03_iV04_iQ02_iX19__P-650m_Q-500m_V+1050m_xi+8947md.csv,03,04,02,19,-0.65,-0.5,1.05,8.947,Y22,False,-0.657021112950226,RL_Series,e,30.942796061436688,2.2931408636793704,,,,3.140241520208403e-14,2.582948376833776e-13,6
iP03_iV04_iQ02_iX19__P-650m_Q-500m_V+1050m_xi+8947md.csv,03,04,02,19,-0.65,-0.5,1.05,8.947,Y22,False,-0.657021112950226,RL_Series,f,-11424.101080375325,-1122.5947529155508,,,,3.140241520208403e-14,2.582948376833776e-13,6
iP03_iV04_iQ03_iX02__P-650m_Q+0m_V+1050m_xi-8947md.csv,03,04,03,02,-0.65,0.0,1.05,-8.947,Y22,False,-0.5846711567738071,RC_Parallel,Parallel,2.4378449911524454e+18,,-1.4903786415595552e-22,,,3.4760807324640586e-14,3.1170537092173826e-13,6
iP03_iV04_iQ03_iX02__P-650m_Q+0m_V+1050m_xi-8947md.csv,03,04,03,02,-0.65,0.0,1.05,-8.947,Y22,False,-0.5846711567738071,RL_Series,a,-1930.2330170864993,-1.1996788034646162,,,,3.4760807324640586e-14,3.1170537092173826e-13,6
iP03_iV04_iQ03_iX02__P-650m_Q+0m_V+1050m_xi-8947md.csv,03,04,03,02,-0.65,0.0,1.05,-8.947,Y22,False,-0.5846711567738071,RL_Series,b,-1.644005770330583,-0.006602263931050912,,,,3.4760807324640586e-14,3.1170537092173826e-13,6
iP03_iV04_iQ03_iX02__P-650m_Q+0m_V+1050m_xi-8947md.csv,03,04,03,02,-0.65,0.0,1.05,-8.947,Y22,False,-0.5846711567738071,RL_Series,c,82.88746257434774,1.1988259451838346,,,,3.4760807324640586e-14,3.1170537092173826e-13,6
iP03_iV04_iQ03_iX02__P-650m_Q+0m_V+1050m_xi-8947md.csv,03,04,03,02,-0.65,0.0,1.05,-8.947,Y22,False,-0.5846711567738071,RL_Series,d,7946.270766477702,534.0817107555284,,,,3.4760807324640586e-14,3.1170537092173826e-13,6
iP03_iV04_iQ03_iX02__P-650m_Q+0m_V+1050m_xi-8947md.csv,03,04,03,02,-0.65,0.0,1.05,-8.947,Y22,False,-0.5846711567738071,RL_Series,e,30.337862014564646,2.2483097829868006,,,,3.4760807324640586e-14,3.1170537092173826e-13,6
iP03_iV04_iQ03_iX02__P-650m_Q+0m_V+1050m_xi-8947md.csv,03,04,03,02,-0.65,0.0,1.05,-8.947,Y22,False,-0.5846711567738071,RL_Series,f,-4127.7761787166,-405.6178992279618,,,,3.4760807324640586e-14,3.1170537092173826e-13,6
iP03_iV04_iQ03_iX01__P-650m_Q+0m_V+1050m_xi-10000md.csv,03,04,03,01,-0.65,0.0,1.05,-10.0,Y22,False,-0.578576594188317,RC_Parallel,Parallel,7.331840547068219e+16,,-1.4586176500926204e-22,,,4.955519911011989e-14,3.6775391310511055e-13,6
iP03_iV04_iQ03_iX01__P-650m_Q+0m_V+1050m_xi-10000md.csv,03,04,03,01,-0.65,0.0,1.05,-10.0,Y22,False,-0.578576594188317,RL_Series,a,-1548.394099939477,-0.9623582047680154,,,,4.955519911011989e-14,3.6775391310511055e-13,6
iP03_iV04_iQ03_iX01__P-650m_Q+0m_V+1050m_xi-10000md.csv,03,04,03,01,-0.65,0.0,1.05,-10.0,Y22,False,-0.578576594188317,RL_Series,b,-1.6541171712205396,-0.006642870928053583,,,,4.955519911011989e-14,3.6775391310511055e-13,6
iP03_iV04_iQ03_iX01__P-650m_Q+0m_V+1050m_xi-10000md.csv,03,04,03,01,-0.65,0.0,1.05,-10.0,Y22,False,-0.578576594188317,RL_Series,c,66.49065520648963,0.961674058996755,,,,4.955519911011989e-14,3.6775391310511055e-13,6
iP03_iV04_iQ03_iX01__P-650m_Q+0m_V+1050m_xi-10000md.csv,03,04,03,01,-0.65,0.0,1.05,-10.0,Y22,False,-0.578576594188317,RL_Series,d,6374.337927044563,428.42956389869954,,,,4.955519911011989e-14,3.6775391310511055e-13,6
iP03_iV04_iQ03_iX01__P-650m_Q+0m_V+1050m_xi-10000md.csv,03,04,03,01,-0.65,0.0,1.05,-10.0,Y22,False,-0.578576594188317,RL_Series,e,30.52445399935982,2.262137935610788,,,,4.955519911011989e-14,3.6775391310511055e-13,6
iP03_iV04_iQ03_iX01__P-650m_Q+0m_V+1050m_xi-10000md.csv,03,04,03,01,-0.65,0.0,1.05,-10.0,Y22,False,-0.578576594188317,RL_Series,f,-3311.219012834493,-325.3785189572315,,,,4.955519911011989e-14,3.6775391310511055e-13,6
iP03_iV04_iQ03_iX03__P-650m_Q+0m_V+1050m_xi-7895md.csv,03,04,03,03,-0.65,0.0,1.05,-7.895,Y22,False,-0.5901207883992583,RC_Parallel,Parallel,8.647549018161795e+16,,-1.4932709238875051e-22,,,3.2944252223606594e-14,3.770491038909325e-13,6
iP03_iV04_iQ03_iX03__P-650m_Q+0m_V+1050m_xi-7895md.csv,03,04,03,03,-0.65,0.0,1.05,-7.895,Y22,False,-0.5901207883992583,RL_Series,a,-2474.8115902335726,-1.538145385086124,,,,3.2944252223606594e-14,3.770491038909325e-13,6
iP03_iV04_iQ03_iX03__P-650m_Q+0m_V+1050m_xi-7895md.csv,03,04,03,03,-0.65,0.0,1.05,-7.895,Y22,False,-0.5901207883992583,RL_Series,b,-1.635086986296514,-0.006566446437463223,,,,3.2944252223606594e-14,3.770491038909325e-13,6
iP03_iV04_iQ03_iX03__P-650m_Q+0m_V+1050m_xi-7895md.csv,03,04,03,03,-0.65,0.0,1.05,-7.895,Y22,False,-0.5901207883992583,RL_Series,c,106.2725853544967,1.5370519090320598,,,,3.2944252223606594e-14,3.770491038909325e-13,6
iP03_iV04_iQ03_iX03__P-650m_Q+0m_V+1050m_xi-7895md.csv,03,04,03,03,-0.65,0.0,1.05,-7.895,Y22,False,-0.5901207883992583,RL_Series,d,10188.161745992664,684.7628254676077,,,,3.2944252223606594e-14,3.770491038909325e-13,6
iP03_iV04_iQ03_iX03__P-650m_Q+0m_V+1050m_xi-7895md.csv,03,04,03,03,-0.65,0.0,1.05,-7.895,Y22,False,-0.5901207883992583,RL_Series,e,30.173278131167965,2.236112629583737,,,,3.2944252223606594e-14,3.770491038909325e-13,6
iP03_iV04_iQ03_iX03__P-650m_Q+0m_V+1050m_xi-7895md.csv,03,04,03,03,-0.65,0.0,1.05,-7.895,Y22,False,-0.5901207883992583,RL_Series,f,-5292.349838203493,-520.0552868357304,,,,3.2944252223606594e-14,3.770491038909325e-13,6
iP03_iV04_iQ03_iX04__P-650m_Q+0m_V+1050m_xi-6842md.csv,03,04,03,04,-0.65,0.0,1.05,-6.842,Y22,False,-0.594913376849601,RC_Parallel,Parallel,6.994823816000865e+16,,-1.5118656035254703e-22,,,3.2871418064367225e-14,3.744258384551861e-13,6
iP03_iV04_iQ03_iX04__P-650m_Q+0m_V+1050m_xi-6842md.csv,03,04,03,04,-0.65,0.0,1.05,-6.842,Y22,False,-0.594913376849601,RL_Series,a,-3289.676015842602,-2.0446000827558235,,,,3.2871418064367225e-14,3.744258384551861e-13,6
iP03_iV04_iQ03_iX04__P-650m_Q+0m_V+1050m_xi-6842md.csv,03,04,03,04,-0.65,0.0,1.05,-6.842,Y22,False,-0.594913376849601,RL_Series,b,-1.627335929067841,-0.0065353184898051765,,,,3.2871418064367225e-14,3.744258384551861e-13,6
iP03_iV04_iQ03_iX04__P-650m_Q+0m_V+1050m_xi-6842md.csv,03,04,03,04,-0.65,0.0,1.05,-6.842,Y22,False,-0.594913376849601,RL_Series,c,141.264238684509,2.0431465652569094,,,,3.2871418064367225e-14,3.744258384551861e-13,6
iP03_iV04_iQ03_iX04__P-650m_Q+0m_V+1050m_xi-6842md.csv,03,04,03,04,-0.65,0.0,1.05,-6.842,Y22,False,-0.594913376849601,RL_Series,d,13542.745853637896,910.22985512625,,,,3.2871418064367225e-14,3.744258384551861e-13,6
iP03_iV04_iQ03_iX04__P-650m_Q+0m_V+1050m_xi-6842md.csv,03,04,03,04,-0.65,0.0,1.05,-6.842,Y22,False,-0.594913376849601,RL_Series,e,30.030243066585516,2.2255124385945715,,,,3.2871418064367225e-14,3.744258384551861e-13,6
iP03_iV04_iQ03_iX04__P-650m_Q+0m_V+1050m_xi-6842md.csv,03,04,03,04,-0.65,0.0,1.05,-6.842,Y22,False,-0.594913376849601,RL_Series,f,-7034.92592273132,-691.2903583999959,,,,3.2871418064367225e-14,3.744258384551861e-13,6
iP03_iV04_iQ03_iX08__P-650m_Q+0m_V+1050m_xi-2632md.csv,03,04,03,08,-0.65,0.0,1.05,-2.632,Y22,False,-0.607338808952376,RC_Parallel,Parallel,8.341041019926851e+16,,-1.5133720240239657e-22,,,3.302738554800498e-14,3.3733090061048545e-13,6
iP03_iV04_iQ03_iX08__P-650m_Q+0m_V+1050m_xi-2632md.csv,03,04,03,08,-0.65,0.0,1.05,-2.632,Y22,False,-0.607338808952376,RL_Series,a,-22148.27128540649,-13.765597914516539,,,,3.302738554800498e-14,3.3733090061048545e-13,6
iP03_iV04_iQ03_iX08__P-650m_Q+0m_V+1050m_xi-2632md.csv,03,04,03,08,-0.65,0.0,1.05,-2.632,Y22,False,-0.607338808952376,RL_Series,b,-1.6076284060936092,-0.006456173835661425,,,,3.302738554800498e-14,3.3733090061048545e-13,6
iP03_iV04_iQ03_iX08__P-650m_Q+0m_V+1050m_xi-2632md.csv,03,04,03,08,-0.65,0.0,1.05,-2.632,Y22,False,-0.607338808952376,RL_Series,c,951.0841390872579,13.755811875278994,,,,3.302738554800498e-14,3.3733090061048545e-13,6
iP03_iV04_iQ03_iX08__P-650m_Q+0m_V+1050m_xi-2632md.csv,03,04,03,08,-0.65,0.0,1.05,-2.632,Y22,False,-0.607338808952376,RL_Series,d,91178.41315271266,6128.249435612696,,,,3.302738554800498e-14,3.3733090061048545e-13,6
iP03_iV04_iQ03_iX08__P-650m_Q+0m_V+1050m_xi-2632md.csv,03,04,03,08,-0.65,0.0,1.05,-2.632,Y22,False,-0.607338808952376,RL_Series,e,29.666567912338863,2.198560822795176,,,,3.302738554800498e-14,3.3733090061048545e-13,6
iP03_iV04_iQ03_iX08__P-650m_Q+0m_V+1050m_xi-2632md.csv,03,04,03,08,-0.65,0.0,1.05,-2.632,Y22,False,-0.607338808952376,RL_Series,f,-47363.76298327672,-4654.222778533493,,,,3.302738554800498e-14,3.3733090061048545e-13,6
iP03_iV04_iQ03_iX07__P-650m_Q+0m_V+1050m_xi-3684md.csv,03,04,03,07,-0.65,0.0,1.05,-3.684,Y22,False,-0.6052577965041955,RC_Parallel,Parallel,8.523769659030597e+17,,-1.44239347353362e-22,,,3.004323796805583e-14,3.766157070341525e-13,6
iP03_iV04_iQ03_iX07__P-650m_Q+0m_V+1050m_xi-3684md.csv,03,04,03,07,-0.65,0.0,1.05,-3.684,Y22,False,-0.6052577965041955,RL_Series,a,-11307.770762165972,-7.028007902539283,,,,3.004323796805583e-14,3.766157070341525e-13,6
iP03_iV04_iQ03_iX07__P-650m_Q+0m_V+1050m_xi-3684md.csv,03,04,03,07,-0.65,0.0,1.05,-3.684,Y22,False,-0.6052577965041955,RL_Series,b,-1.6108908049675534,-0.0064692755040392635,,,,3.004323796805583e-14,3.766157070341525e-13,6
iP03_iV04_iQ03_iX07__P-650m_Q+0m_V+1050m_xi-3684md.csv,03,04,03,07,-0.65,0.0,1.05,-3.684,Y22,False,-0.6052577965041955,RL_Series,c,485.57475575672987,7.023011652765908,,,,3.004323796805583e-14,3.766157070341525e-13,6
iP03_iV04_iQ03_iX07__P-650m_Q+0m_V+1050m_xi-3684md.csv,03,04,03,07,-0.65,0.0,1.05,-3.684,Y22,False,-0.6052577965041955,RL_Series,d,46551.20690053144,3128.781811531094,,,,3.004323796805583e-14,3.766157070341525e-13,6
iP03_iV04_iQ03_iX07__P-650m_Q+0m_V+1050m_xi-3684md.csv,03,04,03,07,-0.65,0.0,1.05,-3.684,Y22,False,-0.6052577965041955,RL_Series,e,29.72677094433501,2.203022411373774,,,,3.004323796805583e-14,3.766157070341525e-13,6
iP03_iV04_iQ03_iX07__P-650m_Q+0m_V+1050m_xi-3684md.csv,03,04,03,07,-0.65,0.0,1.05,-3.684,Y22,False,-0.6052577965041955,RL_Series,f,-24181.509239871804,-2376.2075666885726,,,,3.004323796805583e-14,3.766157070341525e-13,6
iP03_iV04_iQ03_iX06__P-650m_Q+0m_V+1050m_xi-4737md.csv,03,04,03,06,-0.65,0.0,1.05,-4.737,Y22,False,-0.6024894820076898,RC_Parallel,Parallel,4.643623229476046e+16,,-1.48687660552378e-22,,,4.095455969402943e-14,3.1309407558555467e-13,6
iP03_iV04_iQ03_iX06__P-650m_Q+0m_V+1050m_xi-4737md.csv,03,04,03,06,-0.65,0.0,1.05,-4.737,Y22,False,-0.6024894820076898,RL_Series,a,-6846.665257862363,-4.255340734289664,,,,4.095455969402943e-14,3.1309407558555467e-13,6
iP03_iV04_iQ03_iX06__P-650m_Q+0m_V+1050m_xi-4737md.csv,03,04,03,06,-0.65,0.0,1.05,-4.737,Y22,False,-0.6024894820076898,RL_Series,b,-1.615254417932665,-0.006486799605845106,,,,4.095455969402943e-14,3.1309407558555467e-13,6
iP03_iV04_iQ03_iX06__P-650m_Q+0m_V+1050m_xi-4737md.csv,03,04,03,06,-0.65,0.0,1.05,-4.737,Y22,False,-0.6024894820076898,RL_Series,c,294.0073583373118,4.252315589147467,,,,4.095455969402943e-14,3.1309407558555467e-13,6
iP03_iV04_iQ03_iX06__P-650m_Q+0m_V+1050m_xi-4737md.csv,03,04,03,06,-0.65,0.0,1.05,-4.737,Y22,False,-0.6024894820076898,RL_Series,d,28185.932770443032,1894.4221841920114,,,,4.095455969402943e-14,3.1309407558555467e-13,6
iP03_iV04_iQ03_iX06__P-650m_Q+0m_V+1050m_xi-4737md.csv,03,04,03,06,-0.65,0.0,1.05,-4.737,Y22,False,-0.6024894820076898,RL_Series,e,29.807295443796708,2.2089900047685296,,,,4.095455969402943e-14,3.1309407558555467e-13,6
iP03_iV04_iQ03_iX06__P-650m_Q+0m_V+1050m_xi-4737md.csv,03,04,03,06,-0.65,0.0,1.05,-4.737,Y22,False,-0.6024894820076898,RL_Series,f,-14641.497183780451,-1438.7537173496291,,,,4.095455969402943e-14,3.1309407558555467e-13,6
iP03_iV04_iQ03_iX05__P-650m_Q+0m_V+1050m_xi-5789md.csv,03,04,03,05,-0.65,0.0,1.05,-5.789,Y22,False,-0.5990390841954499,RC_Parallel,Parallel,9.813821046580883e+16,,-1.5283840866685446e-22,,,4.02698919410016e-14,3.9395052265349914e-13,6
iP03_iV04_iQ03_iX05__P-650m_Q+0m_V+1050m_xi-5789md.csv,03,04,03,05,-0.65,0.0,1.05,-5.789,Y22,False,-0.5990390841954499,RL_Series,a,-4588.467298309985,-2.8518250954411486,,,,4.02698919410016e-14,3.9395052265349914e-13,6
iP03_iV04_iQ03_iX05__P-650m_Q+0m_V+1050m_xi-5789md.csv,03,04,03,05,-0.65,0.0,1.05,-5.789,Y22,False,-0.5990390841954499,RL_Series,b,-1.6207311307210641,-0.006508793873721847,,,,4.02698919410016e-14,3.9395052265349914e-13,6
iP03_iV04_iQ03_iX05__P-650m_Q+0m_V+1050m_xi-5789md.csv,03,04,03,05,-0.65,0.0,1.05,-5.789,Y22,False,-0.5990390841954499,RL_Series,c,197.0365277595404,2.849797717177834,,,,4.02698919410016e-14,3.9395052265349914e-13,6
iP03_iV04_iQ03_iX05__P-650m_Q+0m_V+1050m_xi-5789md.csv,03,04,03,05,-0.65,0.0,1.05,-5.789,Y22,False,-0.5990390841954499,RL_Series,d,18889.528267694222,1269.5957642563067,,,,4.02698919410016e-14,3.9395052265349914e-13,6
iP03_iV04_iQ03_iX05__P-650m_Q+0m_V+1050m_xi-5789md.csv,03,04,03,05,-0.65,0.0,1.05,-5.789,Y22,False,-0.5990390841954499,RL_Series,e,29.90836062620961,2.2164798482205383,,,,4.02698919410016e-14,3.9395052265349914e-13,6
iP03_iV04_iQ03_iX05__P-650m_Q+0m_V+1050m_xi-5789md.csv,03,04,03,05,-0.65,0.0,1.05,-5.789,Y22,False,-0.5990390841954499,RL_Series,f,-9812.37273392995,-964.217496155051,,,,4.02698919410016e-14,3.9395052265349914e-13,6
iP03_iV04_iQ03_iX09__P-650m_Q+0m_V+1050m_xi-1579md.csv,03,04,03,09,-0.65,0.0,1.05,-1.579,Y22,False,-0.6087282596738567,RC_Parallel,Parallel,5.024460656528747e+16,,-1.4984234811968268e-22,,,4.304362205163181e-14,3.4942827033102787e-13,6
iP03_iV04_iQ03_iX09__P-650m_Q+0m_V+1050m_xi-1579md.csv,03,04,03,09,-0.65,0.0,1.05,-1.579,Y22,False,-0.6087282596738567,RL_Series,a,-61495.29189751543,-38.22056588477446,,,,4.304362205163181e-14,3.4942827033102787e-13,6
iP03_iV04_iQ03_iX09__P-650m_Q+0m_V+1050m_xi-1579md.csv,03,04,03,09,-0.65,0.0,1.05,-1.579,Y22,False,-0.6087282596738567,RL_Series,b,-1.60545836653917,-0.006447459040289185,,,,4.304362205163181e-14,3.4942827033102787e-13,6
iP03_iV04_iQ03_iX09__P-650m_Q+0m_V+1050m_xi-1579md.csv,03,04,03,09,-0.65,0.0,1.05,-1.579,Y22,False,-0.6087282596738567,RL_Series,c,2640.7115926339416,38.19339466638839,,,,4.304362205163181e-14,3.4942827033102787e-13,6
iP03_iV04_iQ03_iX09__P-650m_Q+0m_V+1050m_xi-1579md.csv,03,04,03,09,-0.65,0.0,1.05,-1.579,Y22,False,-0.6087282596738567,RL_Series,d,253159.6572877433,17015.2714445629,,,,4.304362205163181e-14,3.4942827033102787e-13,6
iP03_iV04_iQ03_iX09__P-650m_Q+0m_V+1050m_xi-1579md.csv,03,04,03,09,-0.65,0.0,1.05,-1.579,Y22,False,-0.6087282596738567,RL_Series,e,29.626522799542066,2.1955931178839903,,,,4.304362205163181e-14,3.4942827033102787e-13,6
iP03_iV04_iQ03_iX09__P-650m_Q+0m_V+1050m_xi-1579md.csv,03,04,03,09,-0.65,0.0,1.05,-1.579,Y22,False,-0.6087282596738567,RL_Series,f,-131506.80441182648,-12922.578879275701,,,,4.304362205163181e-14,3.4942827033102787e-13,6
iP03_iV04_iQ03_iX10__P-650m_Q+0m_V+1050m_xi-526md.csv,03,04,03,10,-0.65,0.0,1.05,-0.526,Y22,False,-0.609423714364061,RC_Parallel,Parallel,-7.172695421898204e+17,,-1.3761912619620847e-22,,,2.8238073836917063e-14,3.216324492437494e-13,6
iP03_iV04_iQ03_iX10__P-650m_Q+0m_V+1050m_xi-526md.csv,03,04,03,10,-0.65,0.0,1.05,-0.526,Y22,False,-0.609423714364061,RL_Series,a,-553333.1000087468,-343.90769688979157,,,,2.8238073836917063e-14,3.216324492437494e-13,6
iP03_iV04_iQ03_iX10__P-650m_Q+0m_V+1050m_xi-526md.csv,03,04,03,10,-0.65,0.0,1.05,-0.526,Y22,False,-0.609423714364061,RL_Series,b,-1.6043748113022271,-0.006443107524140457,,,,2.8238073836917063e-14,3.216324492437494e-13,6
